time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
3.2160,-0.105739,-0.006757,0,NaN,NaN
3.2240,-0.106716,0.017752,0,NaN,NaN
3.2320,-0.106227,0.017287,0,NaN,NaN
3.2400,-0.104762,0.017154,0,NaN,NaN
3.2480,-0.103297,0.017307,0,NaN,NaN
3.2560,-0.103785,0.017587,0,NaN,NaN
3.2640,-0.101832,0.017822,0,NaN,NaN
3.2720,-0.101343,0.017837,0,NaN,NaN
3.2800,-0.101343,0.017482,0,NaN,NaN
3.2880,-0.101343,0.016652,0,NaN,NaN
3.2960,-0.101343,0.015298,0,NaN,NaN
3.3040,-0.103785,0.013454,0,NaN,NaN
3.3120,-0.104762,0.011246,0,NaN,NaN
3.3200,-0.106716,0.008849,0,NaN,NaN
3.3280,-0.105739,0.001312,0,NaN,NaN
3.3360,-0.101832,0.001347,0,NaN,NaN
3.3440,-0.100855,0.001197,0,NaN,NaN
3.3520,-0.101343,0.000464,0,NaN,NaN
3.3600,-0.101832,-0.000800,0,NaN,NaN
3.3680,-0.104762,-0.002138,0,NaN,NaN
3.3760,-0.104762,-0.002977,0,NaN,NaN
3.3840,-0.102808,-0.002974,0,NaN,NaN
3.3920,-0.100855,-0.002172,0,NaN,NaN
3.4000,-0.097924,-0.000923,0,NaN,NaN
3.4080,-0.094017,0.000298,0,NaN,NaN
3.4160,-0.092063,0.001144,0,NaN,NaN
3.4240,-0.092063,0.001632,0,NaN,NaN
3.4320,-0.093529,0.018679,0,NaN,NaN
3.4400,-0.096459,0.016261,0,NaN,NaN
3.4480,-0.100855,0.013408,0,NaN,NaN
3.4560,-0.101832,0.010670,0,NaN,NaN
3.4640,-0.103785,0.008348,0,NaN,NaN
3.4720,-0.104762,0.006520,0,NaN,NaN
3.4800,-0.106227,0.005203,0,NaN,NaN
3.4880,-0.108181,0.004439,0,NaN,NaN
3.4960,-0.107692,0.004250,0,NaN,NaN
3.5040,-0.107692,0.004542,0,NaN,NaN
3.5120,-0.106716,0.005111,0,NaN,NaN
3.5200,-0.105739,0.005747,0,NaN,NaN
3.5280,-0.106227,0.006354,0,NaN,NaN
3.5360,-0.106716,0.001403,0,NaN,NaN
3.5440,-0.106716,0.000987,0,NaN,NaN
3.5520,-0.105739,0.000243,0,NaN,NaN
3.5600,-0.108181,-0.000696,0,NaN,NaN
3.5680,-0.109646,-0.001461,0,NaN,NaN
3.5760,-0.111600,-0.001598,0,NaN,NaN
3.5840,-0.110134,-0.000898,0,NaN,NaN
3.5920,-0.107204,0.000382,0,NaN,NaN
3.6000,-0.104762,0.001651,0,NaN,NaN
3.6080,-0.104762,0.002357,0,NaN,NaN
3.6160,-0.105739,0.002262,0,NaN,NaN
3.6240,-0.105739,0.001447,0,NaN,NaN
3.6320,-0.107692,0.000210,0,NaN,NaN
3.6400,-0.107204,-0.012166,0,NaN,NaN
3.6480,-0.105739,-0.011528,0,NaN,NaN
3.6560,-0.101832,-0.010102,0,NaN,NaN
3.6640,-0.100855,-0.008109,0,NaN,NaN
3.6720,-0.097924,-0.005780,0,NaN,NaN
3.6800,-0.094017,-0.003373,0,NaN,NaN
3.6880,-0.091087,-0.001191,0,NaN,NaN
3.6960,-0.090598,0.000469,0,NaN,NaN
3.7040,-0.086203,0.001320,0,NaN,NaN
3.7120,-0.086691,0.001147,0,NaN,NaN
3.7200,-0.089133,-0.000058,0,NaN,NaN
3.7280,-0.089133,-0.002066,0,NaN,NaN
3.7360,-0.092063,-0.004518,0,NaN,NaN
3.7440,-0.090598,0.013449,0,NaN,NaN
3.7520,-0.091087,0.012871,0,NaN,NaN
3.7600,-0.093040,0.012063,0,NaN,NaN
3.7680,-0.093529,0.010824,0,NaN,NaN
3.7760,-0.094017,0.009030,0,NaN,NaN
3.7840,-0.097924,0.006756,0,NaN,NaN
3.7920,-0.100366,0.004364,0,NaN,NaN
3.8000,-0.103785,0.002386,0,NaN,NaN
3.8080,-0.104274,0.001276,0,NaN,NaN
3.8160,-0.103785,0.001232,0,NaN,NaN
3.8240,-0.102808,0.002182,0,NaN,NaN
3.8320,-0.101343,0.003888,0,NaN,NaN
3.8400,-0.098901,0.006008,0,NaN,NaN
3.8480,-0.099878,-0.004249,0,NaN,NaN
3.8560,-0.099878,-0.005771,0,NaN,NaN
3.8640,-0.101343,-0.008751,0,NaN,NaN
3.8720,-0.106227,-0.012873,0,NaN,NaN
3.8800,-0.112576,-0.017319,0,NaN,NaN
3.8880,-0.115507,-0.021044,0,NaN,NaN
3.8960,-0.116972,-0.023195,0,NaN,NaN
3.9040,-0.116484,-0.023317,0,NaN,NaN
3.9120,-0.115507,-0.021399,0,NaN,NaN
3.9200,-0.108181,-0.017861,0,NaN,NaN
3.9280,-0.102320,-0.013397,0,NaN,NaN
3.9360,-0.098901,-0.008602,0,NaN,NaN
3.9440,-0.093529,-0.003748,0,NaN,NaN
3.9520,-0.089133,0.000165,0,NaN,NaN
3.9600,-0.086691,0.002222,0,NaN,NaN
3.9680,-0.086203,0.003074,0,NaN,NaN
3.9760,-0.085714,0.002973,0,NaN,NaN
3.9840,-0.086691,0.002322,0,NaN,NaN
3.9920,-0.087179,0.001554,0,NaN,NaN
4.0000,-0.088156,0.001029,0,NaN,NaN
4.0080,-0.088156,0.000923,0,NaN,NaN
4.0160,-0.086203,0.001164,0,NaN,NaN
4.0240,-0.086203,0.001513,0,NaN,NaN
4.0320,-0.085226,0.001746,0,NaN,NaN
4.0400,-0.085714,0.001772,0,NaN,NaN
4.0480,-0.085714,0.001646,0,NaN,NaN
4.0560,-0.085714,0.006874,0,NaN,NaN
4.0640,-0.085226,0.007367,0,NaN,NaN
4.0720,-0.085714,0.008359,0,NaN,NaN
4.0800,-0.084249,0.009810,0,NaN,NaN
4.0880,-0.081319,0.011297,0,NaN,NaN
4.0960,-0.077411,0.012077,0,NaN,NaN
4.1040,-0.077900,0.011522,0,NaN,NaN
4.1120,-0.080830,0.009593,0,NaN,NaN
4.1200,-0.085714,0.006950,0,NaN,NaN
4.1280,-0.088156,0.004574,0,NaN,NaN
4.1360,-0.090110,0.003239,0,NaN,NaN
4.1440,-0.088645,0.003152,0,NaN,NaN
4.1520,-0.086691,0.003886,0,NaN,NaN
4.1600,-0.085714,0.002044,0,NaN,NaN
4.1680,-0.085714,0.002377,0,NaN,NaN
4.1760,-0.085714,0.002421,0,NaN,NaN
