time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
3.0800,-0.002198,0.676925,0,NaN,NaN
3.0880,-0.014896,0.601711,0,NaN,NaN
3.0960,-0.026618,0.528948,0,NaN,NaN
3.1040,-0.038828,0.462639,0,NaN,NaN
3.1120,-0.047131,0.401775,0,NaN,NaN
3.1200,-0.053968,-0.126466,0,NaN,NaN
3.1280,-0.054457,-0.143798,0,NaN,NaN
3.1360,-0.054457,-0.140073,0,NaN,NaN
3.1440,-0.054457,-0.124443,0,NaN,NaN
3.1520,-0.054457,-0.104543,0,NaN,NaN
3.1600,-0.054457,-0.085400,0,NaN,NaN
3.1680,-0.054457,-0.070133,0,NaN,NaN
3.1760,-0.054457,-0.060692,0,NaN,NaN
3.1840,-0.056899,-0.057940,0,NaN,NaN
3.1920,-0.056899,-0.061413,0,NaN,NaN
3.2000,-0.061294,-0.068897,0,NaN,NaN
3.2080,-0.066667,-0.076922,0,NaN,NaN
3.2160,-0.066667,-0.083495,0,NaN,NaN
3.2240,-0.064713,-0.481857,0,NaN,NaN
3.2320,-0.061783,-0.461524,0,NaN,NaN
3.2400,-0.063736,-0.432780,0,NaN,NaN
3.2480,-0.060806,-0.399450,0,NaN,NaN
3.2560,-0.058364,-0.366424,0,NaN,NaN
3.2640,-0.056899,-0.339445,0,NaN,NaN
3.2720,-0.056899,-0.322096,0,NaN,NaN
3.2800,-0.060317,-0.313031,0,NaN,NaN
3.2880,-0.062759,-0.306310,0,NaN,NaN
3.2960,-0.064713,-0.294915,0,NaN,NaN
3.3040,-0.063736,-0.274761,0,NaN,NaN
3.3120,-0.062271,-0.246256,0,NaN,NaN
3.3200,-0.061294,-0.213031,0,NaN,NaN
3.3280,-0.059341,-0.145548,0,NaN,NaN
3.3360,-0.057387,-0.118080,1,NaN,NaN
3.3440,-0.057387,-0.119833,0,NaN,NaN
3.3520,-0.061294,-0.166046,0,NaN,NaN
3.3600,-0.070574,-0.263988,0,NaN,NaN
3.3680,-0.086203,-0.406905,0,NaN,NaN
3.3760,-0.101832,-0.571568,0,NaN,NaN
3.3840,-0.119414,-0.720214,0,NaN,NaN
3.3920,-0.132112,-0.807091,0,NaN,NaN
3.4000,-0.133578,-0.790162,0,NaN,NaN
3.4080,-0.124786,-0.645721,0,NaN,NaN
3.4160,-0.101832,-0.381772,0,NaN,NaN
3.4240,-0.061294,-0.044292,0,NaN,NaN
3.4320,-0.006105,-0.936730,0,NaN,NaN
3.4400,0.062271,-0.867586,0,NaN,NaN
3.4480,0.141392,-0.771010,0,NaN,NaN
3.4560,0.242979,-0.645587,0,NaN,NaN
3.4640,0.367033,-0.492723,0,NaN,NaN
3.4720,0.493040,-0.318727,0,NaN,NaN
3.4800,0.624908,-0.136862,0,NaN,NaN
3.4880,0.759219,0.029910,0,NaN,NaN
3.4960,0.892063,0.148009,0,NaN,NaN
3.5040,0.989744,0.179521,1,NaN,NaN
3.5120,1.000000,0.097954,0,NaN,NaN
3.5200,0.890598,-0.093224,0,NaN,NaN
3.5280,0.711355,-0.352771,0,NaN,NaN
3.5360,0.530159,0.630563,0,NaN,NaN
3.5440,0.351893,0.453030,0,NaN,NaN
3.5520,0.186325,0.283436,0,NaN,NaN
3.5600,0.036874,0.135329,0,NaN,NaN
3.5680,-0.093040,0.018057,0,NaN,NaN
3.5760,-0.185836,-0.062282,0,NaN,NaN
3.5840,-0.233700,-0.103298,0,NaN,NaN
3.5920,-0.250305,-0.107184,0,NaN,NaN
3.6000,-0.218071,-0.080885,0,NaN,NaN
3.6080,-0.171184,-0.034731,0,NaN,NaN
3.6160,-0.118437,0.020670,0,NaN,NaN
3.6240,-0.071551,0.077889,0,NaN,NaN
3.6320,-0.040781,0.134448,0,NaN,NaN
3.6400,-0.027595,0.035157,0,NaN,NaN
3.6480,-0.031990,0.041296,0,NaN,NaN
3.6560,-0.044200,0.035134,0,NaN,NaN
3.6640,-0.062759,0.021710,0,NaN,NaN
3.6720,-0.082295,0.006012,0,NaN,NaN
3.6800,-0.096459,-0.007978,0,NaN,NaN
3.6880,-0.109646,-0.017693,0,NaN,NaN
3.6960,-0.115507,-0.022034,0,NaN,NaN
3.7040,-0.114530,-0.021258,0,NaN,NaN
3.7120,-0.109646,-0.016620,0,NaN,NaN
3.7200,-0.106716,-0.009678,0,NaN,NaN
3.7280,-0.102808,-0.001649,0,NaN,NaN
3.7360,-0.101343,0.006797,0,NaN,NaN
3.7440,-0.101343,-0.262597,0,NaN,NaN
3.7520,-0.101832,-0.266361,0,NaN,NaN
3.7600,-0.105739,-0.268905,0,NaN,NaN
3.7680,-0.108181,-0.268878,0,NaN,NaN
3.7760,-0.110134,-0.265070,0,NaN,NaN
3.7840,-0.110623,-0.256750,0,NaN,NaN
3.7920,-0.109646,-0.243825,0,NaN,NaN
3.8000,-0.110623,-0.226840,0,NaN,NaN
3.8080,-0.110623,-0.206942,0,NaN,NaN
3.8160,-0.107692,-0.185808,0,NaN,NaN
3.8240,-0.104274,-0.165233,0,NaN,NaN
3.8320,-0.101343,-0.146326,0,NaN,NaN
3.8400,-0.100855,-0.128859,0,NaN,NaN
3.8480,-0.098901,0.006674,0,NaN,NaN
3.8560,-0.098413,0.013605,0,NaN,NaN
3.8640,-0.098901,0.016510,0,NaN,NaN
